mileage,model,color_id,name_cluster,real,pred,error
8.000008e-05,0.9992877,23.0,454.0,8.0500045e+08,8.064466e+08,1.446144e+06
0.24000023,0.9900285,16.0,64.0,2.5999997e+08,2.7652474e+08,1.6524768e+07
0.003000003,0.9985755,16.0,8.0,3.999997e+08,3.8862365e+08,1.1376064e+07
0.22000022,0.98789173,11.0,4.0,1.5999997e+08,1.4264525e+08,1.735472e+07
0.005000005,0.9985755,16.0,70.0,4.1200026e+08,3.866606e+08,2.5339648e+07
0.29100028,0.9907407,16.0,2.0,3.0499987e+08,3.5171286e+08,4.671299e+07
0.25000024,0.988604,16.0,0.0,1.8499989e+08,1.4271654e+08,4.2283344e+07
0.082000084,0.997151,8.0,101.0,6.749999e+08,7.5018406e+08,7.518419e+07
0.011000011,0.99786323,16.0,302.0,6.499996e+08,6.5012365e+08,124032.0
5.000005e-05,0.9985755,16.0,253.0,7.449994e+08,7.5293926e+08,7.93984e+06
0.3000003,0.988604,26.0,32.0,1.00000024e+08,1.4583174e+08,4.583172e+07
0.47700047,0.98504275,16.0,4.0,1.550001e+08,1.2772378e+08,2.727632e+07
0.19000019,0.994302,16.0,28.0,2.1599984e+08,2.4420731e+08,2.8207472e+07
0.11000011,0.994302,25.0,7.0,3.4999968e+08,4.0197142e+08,5.1971744e+07
0.1000001,0.994302,23.0,403.0,4.2500012e+09,2.389502e+09,1.8604992e+09
0.01000001,0.9985755,16.0,21.0,7.6999974e+08,7.60775e+08,9.224768e+06
0.14000013,0.99358976,21.0,87.0,3.35e+09,1.3846031e+09,1.965397e+09
0.28000027,0.9900285,8.0,40.0,2.7000006e+08,2.6390253e+08,6.097536e+06
0.4000004,0.9807692,16.0,142.0,9.900008e+07,1.1622597e+08,1.7225888e+07
0.023000022,0.99786323,23.0,16.0,8.6999974e+08,8.0539974e+08,6.46e+07
0.1000001,0.99358976,16.0,15.0,2.949998e+08,2.7521248e+08,1.9787328e+07
0.0,0.9992877,23.0,46.0,2.0799988e+09,1.9537134e+09,1.2628544e+08
0.0,0.9992877,16.0,96.0,3.4500026e+08,3.845938e+08,3.9593536e+07
0.052000053,0.9985755,16.0,150.0,1.7999997e+09,1.9726115e+09,1.7261171e+08
0.2900003,0.98504275,25.0,51.0,3.2000006e+08,2.4715053e+08,7.284954e+07
0.1950002,0.99216527,16.0,12.0,2.2999994e+08,2.1296403e+08,1.7035904e+07
0.24000023,0.9907407,9.0,105.0,1.970001e+08,1.7814152e+08,1.8858576e+07
0.22000022,0.99501425,16.0,2.0,3.9499965e+08,4.4604557e+08,5.104592e+07
0.0012000012,0.9992877,16.0,92.0,7.0500026e+08,6.903852e+08,1.461504e+07
0.08785009,0.994302,23.0,197.0,7.149996e+08,7.679947e+08,5.299507e+07
0.1000001,0.99643874,16.0,45.0,2.8e+08,2.7048768e+08,9.51232e+06
0.07500008,0.997151,16.0,26.0,3.4699987e+08,3.6549616e+08,1.8496288e+07
0.2000002,0.9907407,16.0,108.0,1.8499989e+08,1.909977e+08,5.997808e+06
0.053858053,0.98717946,10.0,102.0,1.2999993e+08,1.693812e+08,3.938127e+07
0.043000042,0.99572647,16.0,12.0,3.0999974e+08,2.835898e+08,2.6409952e+07
0.016000016,0.9985755,16.0,92.0,6.550002e+08,6.999089e+08,4.4908736e+07
0.0,0.9992877,23.0,583.0,2.1979978e+09,2.1738993e+09,2.409856e+07
0.1000001,0.99572647,16.0,145.0,6.799995e+08,6.674286e+08,1.257088e+07
0.2994743,0.98504275,16.0,72.0,1.4400003e+08,1.2506645e+08,1.8933584e+07
0.0,0.9992877,16.0,210.0,1.0559998e+09,1.1197021e+09,6.3702336e+07
0.2900003,0.988604,23.0,51.0,2.949998e+08,3.2266e+08,2.7660192e+07
0.06700007,0.997151,23.0,363.0,8.6999974e+08,8.2562125e+08,4.4378496e+07
0.25100026,0.9928775,8.0,5.0,4.399997e+08,4.1151725e+08,2.8482464e+07
0.4000004,0.98504275,25.0,2.0,1.6900008e+08,2.4030845e+08,7.130837e+07
0.0,0.9992877,16.0,65.0,2.7999986e+07,3.0837328e+08,2.8037328e+08
0.3000003,0.9907407,19.0,309.0,3.2999994e+08,3.5123152e+08,2.1231584e+07
0.2000002,0.9928775,16.0,2.0,4.0999968e+08,4.1800406e+08,8.004384e+06
0.1000001,0.988604,25.0,19.0,2.0000014e+08,1.6471282e+08,3.528733e+07
0.16400017,0.9907407,16.0,318.0,3.750003e+08,3.6489434e+08,1.0105952e+07
0.18500018,0.9928775,16.0,154.0,4.7999965e+08,5.6245165e+08,8.2452e+07
0.08000008,0.994302,23.0,290.0,5.5000044e+09,4.658392e+09,8.416123e+08
0.0,0.9992877,16.0,87.0,9.3500026e+08,4.7506397e+08,4.599363e+08
0.2000002,0.9928775,26.0,157.0,3.6200016e+08,3.8280006e+08,2.0799904e+07
0.25400025,0.9907407,16.0,99.0,1.8999994e+08,2.0374146e+08,1.374152e+07
0.00022000022,0.988604,16.0,459.0,1.1111109e+08,1.5746089e+09,1.4634979e+09
0.055000056,0.99572647,16.0,11.0,4.7999965e+08,4.3961802e+08,4.038163e+07
8.000008e-05,0.9992877,16.0,220.0,4.249999e+08,3.9697773e+08,2.8022176e+07
0.38000038,0.98646724,9.0,228.0,2.880002e+08,2.5980912e+08,2.8191072e+07
0.03000003,0.9893162,16.0,72.0,2.2000016e+08,1.6324813e+08,5.675203e+07
0.09000009,0.99216527,16.0,108.0,2.9000003e+08,2.331096e+08,5.689043e+07
0.21000022,0.98717946,6.0,4.0,1.499999e+08,1.3863571e+08,1.1364192e+07
0.039000038,0.99786323,16.0,118.0,6.499996e+08,6.049437e+08,4.5055936e+07
0.25000024,0.99216527,16.0,5.0,3.9799974e+08,4.003035e+08,2.303744e+06
0.003000003,0.99501425,8.0,87.0,8.0000026e+09,6.850949e+08,7.3149076e+09
0.33000034,0.988604,8.0,5.0,3.169997e+08,3.246329e+08,7.633184e+06
0.2740003,0.9843305,15.0,254.0,1.7000003e+08,2.3801123e+08,6.80112e+07
0.4000004,0.982906,1.0,7.0,1.1000003e+08,1.433686e+08,3.3368576e+07
0.35000035,0.9900285,0.0,50.0,3.6999994e+08,4.200557e+08,5.0055776e+07
0.5000005,0.982906,23.0,2.0,1.499999e+08,2.2378883e+08,7.378893e+07
0.24400024,0.99216527,23.0,40.0,3.0499987e+08,3.085551e+08,3.555232e+06
0.08800009,0.99501425,16.0,225.0,6.2699955e+08,6.417705e+08,1.4770944e+07
0.26400027,0.982906,23.0,19.0,9.399994e+07,1.0957891e+08,1.5578976e+07
0.36000037,0.988604,16.0,5.0,2.2999994e+08,3.2113306e+08,9.113312e+07
0.28000027,0.98717946,26.0,5.0,2.6500011e+08,2.9023744e+08,2.5237328e+07
0.069000065,0.994302,8.0,53.0,5.979996e+08,6.017204e+08,3.720768e+06
0.22000022,0.99358976,16.0,17.0,4.5000035e+08,4.3275283e+08,1.724752e+07
0.0,0.9992877,16.0,111.0,1.930001e+08,3.8078003e+08,1.8777994e+08
0.14500014,0.994302,8.0,35.0,3.0999974e+08,3.678243e+08,5.7824544e+07
0.25000024,0.9900285,16.0,87.0,2.850002e+08,3.078197e+08,2.281952e+07
0.3000003,0.98717946,26.0,179.0,1.499999e+08,1.8799352e+08,3.7993616e+07
0.11100011,0.99358976,16.0,291.0,6.199998e+08,5.55988e+08,6.401184e+07
0.03800004,0.988604,16.0,72.0,1.3999994e+08,1.5746592e+08,1.7465984e+07
0.031000031,0.9985755,16.0,64.0,6.550002e+08,5.1614054e+08,1.3885965e+08
0.041000042,0.99572647,16.0,21.0,6.749999e+08,6.502514e+08,2.474848e+07
0.2000002,0.99216527,2.0,11.0,3.2000006e+08,3.6200637e+08,4.2006304e+07
0.07777708,0.97578347,28.0,168.0,3.999997e+08,2.2170154e+08,1.7829818e+08
0.26500025,0.98789173,25.0,4.0,1.4800005e+08,1.4620578e+08,1.794272e+06
0.0,0.9992877,23.0,91.0,1.8199987e+09,1.6573964e+09,1.6260237e+08
0.16000016,0.9928775,16.0,54.0,4.5000035e+08,3.3867405e+08,1.113263e+08
0.095000096,0.9928775,16.0,38.0,4.249999e+08,3.9492058e+08,3.0079328e+07
0.25000024,0.98504275,16.0,0.0,1.1499992e+08,1.1980335e+08,4.803432e+06
0.0,0.9992877,16.0,74.0,1.4369994e+09,1.4467073e+09,9.707904e+06
0.14500014,0.99358976,26.0,63.0,4.5000035e+08,4.1931126e+08,3.0689088e+07
0.112000115,0.99501425,16.0,239.0,4.9899978e+08,4.507838e+08,4.821597e+07
0.2000002,0.99216527,8.0,227.0,3.3499984e+08,3.6475517e+08,2.9755328e+07
0.12250012,0.99501425,8.0,59.0,4.5000035e+08,3.854567e+08,6.454365e+07
0.13900013,0.99572647,16.0,5.0,4.9899978e+08,5.225096e+08,2.3509824e+07
0.0,0.9985755,19.0,488.0,3.639999e+09,4.1740357e+09,5.3403674e+08
0.14500014,0.994302,23.0,332.0,2.700002e+09,2.7975992e+09,9.759718e+07
0.3000003,0.97649574,0.0,87.0,3.5999994e+08,1.9371853e+08,1.662814e+08
0.0,0.9992877,16.0,164.0,2.2000016e+08,2.4091562e+08,2.0915456e+07
0.2900003,0.98717946,16.0,11.0,1.9799987e+08,2.344352e+08,3.643533e+07
0.0,0.9992877,16.0,16.0,1.0500006e+09,8.6600646e+08,1.8399411e+08
0.00950001,0.99786323,23.0,165.0,1.4500003e+09,1.3436195e+09,1.063808e+08
0.15600015,0.994302,16.0,38.0,3.999997e+08,4.1662307e+08,1.662336e+07
0.10500011,0.99358976,16.0,131.0,2.87e+08,2.731942e+08,1.3805792e+07
0.11111311,0.988604,16.0,108.0,1.6900008e+08,1.6818331e+08,816768.0
0.5000005,0.98575497,25.0,4.0,1.00000024e+08,1.4345997e+08,4.3459944e+07
0.0,0.9992877,16.0,112.0,8.550002e+08,7.999373e+08,5.506291e+07
0.29300028,0.98646724,16.0,401.0,1.5999997e+08,1.8818616e+08,2.8186192e+07
0.0999991,0.98646724,16.0,108.0,1.2999993e+08,1.494915e+08,1.9491576e+07
0.0,0.9992877,23.0,516.0,1.4049006e+09,1.7714511e+09,3.6655053e+08
0.18700019,0.991453,16.0,421.0,3.6500016e+08,3.7520563e+08,1.0205472e+07
0.069000065,0.99501425,0.0,131.0,2.880002e+08,3.055868e+08,1.7586624e+07
0.0,0.9992877,16.0,65.0,2.7999986e+07,3.0837328e+08,2.8037328e+08
0.0,0.9992877,23.0,91.0,1.6141002e+09,1.6573964e+09,4.329613e+07
0.04800005,0.99786323,8.0,5.0,5.6999955e+08,5.7745824e+08,7.458688e+06
0.28000027,0.9900285,25.0,40.0,2.9999994e+08,2.5975907e+08,4.0240864e+07
0.057000056,0.9814815,16.0,280.0,9.499992e+07,8.292491e+07,1.2075008e+07
0.0,0.9992877,16.0,252.0,3.1499987e+08,3.3563427e+08,2.06344e+07
0.1000001,0.9843305,16.0,4.0,1.0800008e+08,1.15509704e+08,7.509624e+06
0.2000002,0.99216527,16.0,9.0,2.0300018e+08,2.1293032e+08,9.930144e+06
0.34500036,0.991453,16.0,69.0,2.4800003e+08,2.2764101e+08,2.0359024e+07
0.0990001,0.99572647,16.0,30.0,1.274999e+09,1.231144e+09,4.3855104e+07
0.013000013,0.9985755,16.0,134.0,3.8499968e+08,3.962621e+08,1.1262432e+07
0.07500008,0.99572647,16.0,87.0,5.3000048e+08,5.851551e+08,5.515459e+07
0.27700028,0.9893162,16.0,19.0,1.7700013e+08,1.857888e+08,8.788672e+06
